time_ns,dec_i_data,dec_o_valid,dec_o_data,int_i_data,interp_o_valid,interp_o_data
66565.0,241,0,65126,250,1,65136
66575.0,241,0,65126,250,1,65141
66585.0,241,0,65126,250,1,65145
66595.0,241,0,65126,250,1,65150
66605.0,240,0,65126,250,1,65154
66615.0,240,1,64554,250,1,65157
66625.0,240,0,64554,240,1,65160
66635.0,240,0,64554,240,1,65163
66645.0,240,0,64554,240,1,65166
66655.0,239,0,64554,240,1,65168
66665.0,239,0,64554,240,1,65170
66675.0,239,0,64554,240,1,65171
66685.0,239,0,64554,240,1,65172
66695.0,239,0,64554,240,1,65173
66705.0,239,0,64554,240,1,65173
66715.0,238,0,64554,240,1,65173
66725.0,238,0,64554,240,1,65172
66735.0,238,0,64554,240,1,65171
66745.0,238,0,64554,240,1,65170
66755.0,238,0,64554,240,1,65169
66765.0,237,0,64554,240,1,65167
66775.0,237,0,64554,240,1,65164
66785.0,237,0,64554,240,1,65161
66795.0,237,0,64554,240,1,65158
66805.0,236,0,64554,240,1,65155
66815.0,236,0,64554,240,1,65151
66825.0,236,0,64554,240,1,65147
66835.0,236,0,64554,240,1,65142
66845.0,236,0,64554,240,1,65137
66855.0,235,0,64554,240,1,65132
66865.0,235,0,64554,240,1,65126
66875.0,235,0,64554,240,1,65120
66885.0,235,0,64554,240,1,65113
66895.0,235,0,64554,240,1,65106
66905.0,234,0,64554,240,1,65099
66915.0,234,0,64554,240,1,65092
66925.0,234,0,64554,240,1,65084
66935.0,234,0,64554,240,1,65075
66945.0,233,0,64554,240,1,65066
66955.0,233,0,64554,240,1,65057
66965.0,233,0,64554,240,1,65048
66975.0,233,0,64554,240,1,65038
66985.0,233,0,64554,240,1,65028
66995.0,232,0,64554,240,1,65017
67005.0,232,0,64554,240,1,65006
67015.0,232,0,64554,240,1,64995
67025.0,232,0,64554,240,1,64983
67035.0,231,0,64554,240,1,64971
67045.0,231,0,64554,240,1,64958
67055.0,231,0,64554,240,1,64945
67065.0,231,0,64554,240,1,64932
67075.0,231,0,64554,240,1,64919
67085.0,230,0,64554,240,1,64905
67095.0,230,0,64554,240,1,64890
67105.0,230,0,64554,240,1,64875
67115.0,230,0,64554,240,1,64860
67125.0,229,0,64554,240,1,64845
67135.0,229,0,64554,240,1,64829
67145.0,229,0,64554,240,1,64813
67155.0,229,0,64554,240,1,64796
67165.0,228,0,64554,240,1,64779
67175.0,228,0,64554,240,1,64762
67185.0,228,0,64554,240,1,64744
67195.0,228,0,64554,240,1,64726
67205.0,227,0,64554,240,1,64707
67215.0,227,0,64554,240,1,64688
67225.0,227,0,64554,240,1,64669
67235.0,227,0,64554,240,1,64650
67245.0,226,0,64554,240,1,64630
67255.0,226,1,62712,240,1,64609
67265.0,226,0,62712,226,1,64589
67275.0,226,0,62712,226,1,64568
67285.0,225,0,62712,226,1,64546
67295.0,225,0,62712,226,1,64525
67305.0,225,0,62712,226,1,64503
67315.0,225,0,62712,226,1,64481
67325.0,224,0,62712,226,1,64458
67335.0,224,0,62712,226,1,64435
67345.0,224,0,62712,226,1,64412
67355.0,224,0,62712,226,1,64389
67365.0,223,0,62712,226,1,64365
67375.0,223,0,62712,226,1,64341
67385.0,223,0,62712,226,1,64317
67395.0,222,0,62712,226,1,64292
67405.0,222,0,62712,226,1,64267
67415.0,222,0,62712,226,1,64242
67425.0,222,0,62712,226,1,64216
67435.0,221,0,62712,226,1,64190
67445.0,221,0,62712,226,1,64164
67455.0,221,0,62712,226,1,64137
67465.0,221,0,62712,226,1,64110
67475.0,220,0,62712,226,1,64083
67485.0,220,0,62712,226,1,64056
67495.0,220,0,62712,226,1,64028
67505.0,219,0,62712,226,1,64000
67515.0,219,0,62712,226,1,63971
67525.0,219,0,62712,226,1,63943
67535.0,219,0,62712,226,1,63914
67545.0,218,0,62712,226,1,63884
67555.0,218,0,62712,226,1,63855
67565.0,218,0,62712,226,1,63825
67575.0,218,0,62712,226,1,63794
67585.0,217,0,62712,226,1,63764
67595.0,217,0,62712,226,1,63733
67605.0,217,0,62712,226,1,63701
67615.0,216,0,62712,226,1,63670
67625.0,216,0,62712,226,1,63638
67635.0,216,0,62712,226,1,63606
67645.0,216,0,62712,226,1,63573
67655.0,215,0,62712,226,1,63540
67665.0,215,0,62712,226,1,63507
67675.0,215,0,62712,226,1,63474
67685.0,214,0,62712,226,1,63440
67695.0,214,0,62712,226,1,63406
67705.0,214,0,62712,226,1,63372
67715.0,213,0,62712,226,1,63337
67725.0,213,0,62712,226,1,63302
67735.0,213,0,62712,226,1,63267
67745.0,213,0,62712,226,1,63231
67755.0,212,0,62712,226,1,63195
67765.0,212,0,62712,226,1,63159
67775.0,212,0,62712,226,1,63122
67785.0,211,0,62712,226,1,63085
67795.0,211,0,62712,226,1,63048
67805.0,211,0,62712,226,1,63011
67815.0,210,0,62712,226,1,62973
67825.0,210,0,62712,226,1,62935
67835.0,210,0,62712,226,1,62896
67845.0,210,0,62712,226,1,62858
67855.0,209,0,62712,226,1,62819
67865.0,209,0,62712,226,1,62779
67875.0,209,0,62712,226,1,62740
67885.0,208,0,62712,226,1,62700
67895.0,208,1,59666,226,1,62659
67905.0,208,0,59666,208,1,62619
67915.0,207,0,59666,208,1,62578
67925.0,207,0,59666,208,1,62537
67935.0,207,0,59666,208,1,62496
67945.0,206,0,59666,208,1,62454
67955.0,206,0,59666,208,1,62413
67965.0,206,0,59666,208,1,62371
67975.0,206,0,59666,208,1,62328
67985.0,205,0,59666,208,1,62286
67995.0,205,0,59666,208,1,62243
68005.0,205,0,59666,208,1,62200
68015.0,204,0,59666,208,1,62157
68025.0,204,0,59666,208,1,62113
68035.0,204,0,59666,208,1,62070
68045.0,203,0,59666,208,1,62026
68055.0,203,0,59666,208,1,61981
68065.0,203,0,59666,208,1,61937
68075.0,202,0,59666,208,1,61892
68085.0,202,0,59666,208,1,61847
68095.0,202,0,59666,208,1,61802
68105.0,201,0,59666,208,1,61756
68115.0,201,0,59666,208,1,61711
68125.0,201,0,59666,208,1,61665
68135.0,200,0,59666,208,1,61618
68145.0,200,0,59666,208,1,61572
68155.0,200,0,59666,208,1,61525
68165.0,199,0,59666,208,1,61478
68175.0,199,0,59666,208,1,61431
68185.0,199,0,59666,208,1,61383
68195.0,198,0,59666,208,1,61336
68205.0,198,0,59666,208,1,61288
68215.0,198,0,59666,208,1,61239
68225.0,197,0,59666,208,1,61191
68235.0,197,0,59666,208,1,61142
68245.0,197,0,59666,208,1,61093
68255.0,196,0,59666,208,1,61044
68265.0,196,0,59666,208,1,60994
68275.0,196,0,59666,208,1,60945
68285.0,195,0,59666,208,1,60895
68295.0,195,0,59666,208,1,60844
68305.0,195,0,59666,208,1,60794
68315.0,194,0,59666,208,1,60743
68325.0,194,0,59666,208,1,60692
68335.0,194,0,59666,208,1,60641
68345.0,193,0,59666,208,1,60589
68355.0,193,0,59666,208,1,60538
68365.0,193,0,59666,208,1,60486
68375.0,192,0,59666,208,1,60433
68385.0,192,0,59666,208,1,60381
68395.0,192,0,59666,208,1,60328
68405.0,191,0,59666,208,1,60275
68415.0,191,0,59666,208,1,60222
68425.0,191,0,59666,208,1,60168
68435.0,190,0,59666,208,1,60115
68445.0,190,0,59666,208,1,60061
68455.0,190,0,59666,208,1,60006
68465.0,189,0,59666,208,1,59952
68475.0,189,0,59666,208,1,59897
68485.0,188,0,59666,208,1,59842
68495.0,188,0,59666,208,1,59787
68505.0,188,0,59666,208,1,59731
68515.0,187,0,59666,208,1,59676
68525.0,187,0,59666,208,1,59620
68535.0,187,1,55534,208,1,59563
68545.0,186,0,55534,186,1,59507
68555.0,186,0,55534,186,1,59450
68565.0,186,0,55534,186,1,59393
68575.0,185,0,55534,186,1,59336
68585.0,185,0,55534,186,1,59278
68595.0,185,0,55534,186,1,59221
68605.0,184,0,55534,186,1,59163
68615.0,184,0,55534,186,1,59104
68625.0,184,0,55534,186,1,59046
68635.0,183,0,55534,186,1,58987
68645.0,183,0,55534,186,1,58928
68655.0,182,0,55534,186,1,58869
68665.0,182,0,55534,186,1,58809
68675.0,182,0,55534,186,1,58750
68685.0,181,0,55534,186,1,58690
68695.0,181,0,55534,186,1,58629
68705.0,181,0,55534,186,1,58569
68715.0,180,0,55534,186,1,58508
68725.0,180,0,55534,186,1,58447
68735.0,180,0,55534,186,1,58386
68745.0,179,0,55534,186,1,58324
68755.0,179,0,55534,186,1,58263
68765.0,178,0,55534,186,1,58201
68775.0,178,0,55534,186,1,58138
68785.0,178,0,55534,186,1,58076
68795.0,177,0,55534,186,1,58013
68805.0,177,0,55534,186,1,57950
68815.0,177,0,55534,186,1,57887
68825.0,176,0,55534,186,1,57823
68835.0,176,0,55534,186,1,57760
68845.0,175,0,55534,186,1,57696
68855.0,175,0,55534,186,1,57631
68865.0,175,0,55534,186,1,57567
68875.0,174,0,55534,186,1,57502
68885.0,174,0,55534,186,1,57437
68895.0,174,0,55534,186,1,57372
68905.0,173,0,55534,186,1,57306
68915.0,173,0,55534,186,1,57241
68925.0,173,0,55534,186,1,57175
68935.0,172,0,55534,186,1,57108
68945.0,172,0,55534,186,1,57042
68955.0,171,0,55534,186,1,56975
68965.0,171,0,55534,186,1,56908
68975.0,171,0,55534,186,1,56841
68985.0,170,0,55534,186,1,56773
68995.0,170,0,55534,186,1,56706
69005.0,170,0,55534,186,1,56638
69015.0,169,0,55534,186,1,56569
69025.0,169,0,55534,186,1,56501
69035.0,168,0,55534,186,1,56432
69045.0,168,0,55534,186,1,56363
69055.0,168,0,55534,186,1,56294
69065.0,167,0,55534,186,1,56224
69075.0,167,0,55534,186,1,56155
69085.0,166,0,55534,186,1,56085
69095.0,166,0,55534,186,1,56014
69105.0,166,0,55534,186,1,55944
69115.0,165,0,55534,186,1,55873
69125.0,165,0,55534,186,1,55802
69135.0,165,0,55534,186,1,55731
69145.0,164,0,55534,186,1,55659
69155.0,164,0,55534,186,1,55588
69165.0,163,0,55534,186,1,55516
69175.0,163,1,50484,186,1,55443
69185.0,163,0,50484,163,1,55371
69195.0,162,0,50484,163,1,55298
69205.0,162,0,50484,163,1,55225
69215.0,162,0,50484,163,1,55152
69225.0,161,0,50484,163,1,55078
69235.0,161,0,50484,163,1,55005
69245.0,160,0,50484,163,1,54931
69255.0,160,0,50484,163,1,54856
69265.0,160,0,50484,163,1,54782
69275.0,159,0,50484,163,1,54707
69285.0,159,0,50484,163,1,54632
69295.0,158,0,50484,163,1,54557
69305.0,158,0,50484,163,1,54481
69315.0,158,0,50484,163,1,54406
69325.0,157,0,50484,163,1,54330
69335.0,157,0,50484,163,1,54253
69345.0,156,0,50484,163,1,54177
69355.0,156,0,50484,163,1,54100
69365.0,156,0,50484,163,1,54023
69375.0,155,0,50484,163,1,53946
69385.0,155,0,50484,163,1,53868
69395.0,155,0,50484,163,1,53791
69405.0,154,0,50484,163,1,53713
69415.0,154,0,50484,163,1,53634
69425.0,153,0,50484,163,1,53556
69435.0,153,0,50484,163,1,53477
69445.0,153,0,50484,163,1,53398
69455.0,152,0,50484,163,1,53319
69465.0,152,0,50484,163,1,53239
69475.0,151,0,50484,163,1,53160
69485.0,151,0,50484,163,1,53080
69495.0,151,0,50484,163,1,52999
69505.0,150,0,50484,163,1,52919
69515.0,150,0,50484,163,1,52838
69525.0,149,0,50484,163,1,52757
69535.0,149,0,50484,163,1,52676
69545.0,149,0,50484,163,1,52594
69555.0,148,0,50484,163,1,52513
69565.0,148,0,50484,163,1,52431
69575.0,147,0,50484,163,1,52348
69585.0,147,0,50484,163,1,52266
69595.0,147,0,50484,163,1,52183
69605.0,146,0,50484,163,1,52100
69615.0,146,0,50484,163,1,52017
69625.0,145,0,50484,163,1,51933
69635.0,145,0,50484,163,1,51850
69645.0,145,0,50484,163,1,51766
69655.0,144,0,50484,163,1,51681
69665.0,144,0,50484,163,1,51597
69675.0,144,0,50484,163,1,51512
69685.0,143,0,50484,163,1,51427
69695.0,143,0,50484,163,1,51342
69705.0,142,0,50484,163,1,51256
69715.0,142,0,50484,163,1,51171
69725.0,142,0,50484,163,1,51085
69735.0,141,0,50484,163,1,50998
69745.0,141,0,50484,163,1,50912
69755.0,140,0,50484,163,1,50825
69765.0,140,0,50484,163,1,50738
69775.0,140,0,50484,163,1,50651
69785.0,139,0,50484,163,1,50563
69795.0,139,0,50484,163,1,50476
69805.0,138,0,50484,163,1,50388
69815.0,138,1,44724,163,1,50299
69825.0,138,0,44724,138,1,50211
69835.0,137,0,44724,138,1,50123
69845.0,137,0,44724,138,1,50035
69855.0,136,0,44724,138,1,49947
69865.0,136,0,44724,138,1,49858
69875.0,136,0,44724,138,1,49770
69885.0,135,0,44724,138,1,49681
69895.0,135,0,44724,138,1,49593
69905.0,134,0,44724,138,1,49504
69915.0,134,0,44724,138,1,49415
69925.0,134,0,44724,138,1,49327
69935.0,133,0,44724,138,1,49238
69945.0,133,0,44724,138,1,49149
69955.0,132,0,44724,138,1,49060
69965.0,132,0,44724,138,1,48971
69975.0,132,0,44724,138,1,48882
69985.0,131,0,44724,138,1,48793
69995.0,131,0,44724,138,1,48704
70005.0,130,0,44724,138,1,48614
70015.0,130,0,44724,138,1,48525
70025.0,130,0,44724,138,1,48436
70035.0,129,0,44724,138,1,48346
70045.0,129,0,44724,138,1,48257
70055.0,128,0,44724,138,1,48167
70065.0,128,0,44724,138,1,48078
70075.0,128,0,44724,138,1,47988
70085.0,127,0,44724,138,1,47898
70095.0,127,0,44724,138,1,47808
70105.0,126,0,44724,138,1,47718
70115.0,126,0,44724,138,1,47629
70125.0,126,0,44724,138,1,47539
70135.0,125,0,44724,138,1,47448
70145.0,125,0,44724,138,1,47358
70155.0,124,0,44724,138,1,47268
70165.0,124,0,44724,138,1,47178
70175.0,124,0,44724,138,1,47088
70185.0,123,0,44724,138,1,46997
70195.0,123,0,44724,138,1,46907
70205.0,122,0,44724,138,1,46816
70215.0,122,0,44724,138,1,46726
70225.0,122,0,44724,138,1,46635
70235.0,121,0,44724,138,1,46544
70245.0,121,0,44724,138,1,46454
70255.0,120,0,44724,138,1,46363
70265.0,120,0,44724,138,1,46272
70275.0,120,0,44724,138,1,46181
70285.0,119,0,44724,138,1,46090
70295.0,119,0,44724,138,1,45999
70305.0,118,0,44724,138,1,45908
70315.0,118,0,44724,138,1,45817
70325.0,118,0,44724,138,1,45725
70335.0,117,0,44724,138,1,45634
70345.0,117,0,44724,138,1,45543
70355.0,116,0,44724,138,1,45451
70365.0,116,0,44724,138,1,45360
70375.0,116,0,44724,138,1,45268
70385.0,115,0,44724,138,1,45177
70395.0,115,0,44724,138,1,45085
70405.0,114,0,44724,138,1,44993
70415.0,114,0,44724,138,1,44901
70425.0,114,0,44724,138,1,44809
70435.0,113,0,44724,138,1,44718
70445.0,113,0,44724,138,1,44626
70455.0,112,1,38480,138,1,44533
70465.0,112,0,38480,112,1,44441
70475.0,112,0,38480,112,1,44349
70485.0,111,0,38480,112,1,44256
70495.0,111,0,38480,112,1,44164
70505.0,111,0,38480,112,1,44071
70515.0,110,0,38480,112,1,43978
70525.0,110,0,38480,112,1,43885
70535.0,109,0,38480,112,1,43792
70545.0,109,0,38480,112,1,43699
70555.0,109,0,38480,112,1,43605
70565.0,108,0,38480,112,1,43512
70575.0,108,0,38480,112,1,43418
70585.0,107,0,38480,112,1,43324
70595.0,107,0,38480,112,1,43231
70605.0,107,0,38480,112,1,43137
70615.0,106,0,38480,112,1,43042
70625.0,106,0,38480,112,1,42948
70635.0,105,0,38480,112,1,42854
70645.0,105,0,38480,112,1,42759
70655.0,105,0,38480,112,1,42665
70665.0,104,0,38480,112,1,42570
70675.0,104,0,38480,112,1,42475
70685.0,103,0,38480,112,1,42380
70695.0,103,0,38480,112,1,42285
70705.0,103,0,38480,112,1,42190
70715.0,102,0,38480,112,1,42094
70725.0,102,0,38480,112,1,41999
70735.0,101,0,38480,112,1,41903
70745.0,101,0,38480,112,1,41807
70755.0,101,0,38480,112,1,41712
70765.0,100,0,38480,112,1,41616
70775.0,100,0,38480,112,1,41519
70785.0,100,0,38480,112,1,41423
70795.0,99,0,38480,112,1,41327
70805.0,99,0,38480,112,1,41230
70815.0,98,0,38480,112,1,41134
70825.0,98,0,38480,112,1,41037
70835.0,98,0,38480,112,1,40940
70845.0,97,0,38480,112,1,40843
70855.0,97,0,38480,112,1,40746
70865.0,96,0,38480,112,1,40649
70875.0,96,0,38480,112,1,40551
70885.0,96,0,38480,112,1,40454
70895.0,95,0,38480,112,1,40356
70905.0,95,0,38480,112,1,40258
70915.0,94,0,38480,112,1,40161
70925.0,94,0,38480,112,1,40063
70935.0,94,0,38480,112,1,39964
70945.0,93,0,38480,112,1,39866
70955.0,93,0,38480,112,1,39768
70965.0,93,0,38480,112,1,39669
70975.0,92,0,38480,112,1,39571
70985.0,92,0,38480,112,1,39472
70995.0,91,0,38480,112,1,39373
71005.0,91,0,38480,112,1,39274
71015.0,91,0,38480,112,1,39175
71025.0,90,0,38480,112,1,39076
71035.0,90,0,38480,112,1,38976
71045.0,90,0,38480,112,1,38877
71055.0,89,0,38480,112,1,38777
71065.0,89,0,38480,112,1,38677
71075.0,88,0,38480,112,1,38578
71085.0,88,0,38480,112,1,38478
71095.0,88,1,32005,112,1,38377
71105.0,87,0,32005,87,1,38277
71115.0,87,0,32005,87,1,38177
71125.0,86,0,32005,87,1,38077
71135.0,86,0,32005,87,1,37977
71145.0,86,0,32005,87,1,37876
71155.0,85,0,32005,87,1,37776
71165.0,85,0,32005,87,1,37675
71175.0,85,0,32005,87,1,37575
71185.0,84,0,32005,87,1,37474
71195.0,84,0,32005,87,1,37373
71205.0,83,0,32005,87,1,37273
71215.0,83,0,32005,87,1,37172
71225.0,83,0,32005,87,1,37071
71235.0,82,0,32005,87,1,36970
71245.0,82,0,32005,87,1,36869
71255.0,82,0,32005,87,1,36768
71265.0,81,0,32005,87,1,36667
71275.0,81,0,32005,87,1,36566
71285.0,81,0,32005,87,1,36464
71295.0,80,0,32005,87,1,36363
71305.0,80,0,32005,87,1,36262
71315.0,79,0,32005,87,1,36160
71325.0,79,0,32005,87,1,36059
71335.0,79,0,32005,87,1,35957
71345.0,78,0,32005,87,1,35856
71355.0,78,0,32005,87,1,35754
71365.0,78,0,32005,87,1,35652
71375.0,77,0,32005,87,1,35550
71385.0,77,0,32005,87,1,35448
71395.0,76,0,32005,87,1,35347
71405.0,76,0,32005,87,1,35245
71415.0,76,0,32005,87,1,35142
71425.0,75,0,32005,87,1,35040
71435.0,75,0,32005,87,1,34938
71445.0,75,0,32005,87,1,34836
71455.0,74,0,32005,87,1,34734
71465.0,74,0,32005,87,1,34631
71475.0,74,0,32005,87,1,34529
71485.0,73,0,32005,87,1,34426
71495.0,73,0,32005,87,1,34324
71505.0,72,0,32005,87,1,34221
71515.0,72,0,32005,87,1,34118
71525.0,72,0,32005,87,1,34016
71535.0,71,0,32005,87,1,33913
71545.0,71,0,32005,87,1,33810
71555.0,71,0,32005,87,1,33707
71565.0,70,0,32005,87,1,33604
71575.0,70,0,32005,87,1,33501
71585.0,70,0,32005,87,1,33398
71595.0,69,0,32005,87,1,33295
71605.0,69,0,32005,87,1,33191
71615.0,69,0,32005,87,1,33088
71625.0,68,0,32005,87,1,32985
71635.0,68,0,32005,87,1,32881
71645.0,68,0,32005,87,1,32778
71655.0,67,0,32005,87,1,32674
71665.0,67,0,32005,87,1,32571
71675.0,66,0,32005,87,1,32467
71685.0,66,0,32005,87,1,32363
71695.0,66,0,32005,87,1,32259
71705.0,65,0,32005,87,1,32155
71715.0,65,0,32005,87,1,32052
71725.0,65,0,32005,87,1,31948
71735.0,64,1,25562,87,1,31844
71745.0,64,0,25562,64,1,31740
71755.0,64,0,25562,64,1,31636
71765.0,63,0,25562,64,1,31532
71775.0,63,0,25562,64,1,31428
71785.0,63,0,25562,64,1,31325
71795.0,62,0,25562,64,1,31221
71805.0,62,0,25562,64,1,31118
71815.0,62,0,25562,64,1,31014
71825.0,61,0,25562,64,1,30911
71835.0,61,0,25562,64,1,30808
71845.0,61,0,25562,64,1,30704
71855.0,60,0,25562,64,1,30601
71865.0,60,0,25562,64,1,30498
71875.0,60,0,25562,64,1,30395
71885.0,59,0,25562,64,1,30292
71895.0,59,0,25562,64,1,30189
71905.0,59,0,25562,64,1,30086
71915.0,58,0,25562,64,1,29983
71925.0,58,0,25562,64,1,29881
71935.0,58,0,25562,64,1,29778
71945.0,57,0,25562,64,1,29675
71955.0,57,0,25562,64,1,29573
71965.0,57,0,25562,64,1,29470
71975.0,56,0,25562,64,1,29368
71985.0,56,0,25562,64,1,29265
71995.0,56,0,25562,64,1,29163
72005.0,55,0,25562,64,1,29061
72015.0,55,0,25562,64,1,28959
72025.0,55,0,25562,64,1,28857
72035.0,54,0,25562,64,1,28755
72045.0,54,0,25562,64,1,28653
72055.0,54,0,25562,64,1,28551
72065.0,53,0,25562,64,1,28449
72075.0,53,0,25562,64,1,28347
72085.0,53,0,25562,64,1,28245
72095.0,52,0,25562,64,1,28143
72105.0,52,0,25562,64,1,28042
72115.0,52,0,25562,64,1,27940
72125.0,51,0,25562,64,1,27839
72135.0,51,0,25562,64,1,27737
72145.0,51,0,25562,64,1,27636
72155.0,50,0,25562,64,1,27535
72165.0,50,0,25562,64,1,27433
72175.0,50,0,25562,64,1,27332
72185.0,50,0,25562,64,1,27231
72195.0,49,0,25562,64,1,27130
72205.0,49,0,25562,64,1,27029
72215.0,49,0,25562,64,1,26928
72225.0,48,0,25562,64,1,26827
72235.0,48,0,25562,64,1,26726
72245.0,48,0,25562,64,1,26626
72255.0,47,0,25562,64,1,26525
72265.0,47,0,25562,64,1,26424
72275.0,47,0,25562,64,1,26324
72285.0,46,0,25562,64,1,26223
72295.0,46,0,25562,64,1,26123
72305.0,46,0,25562,64,1,26022
72315.0,46,0,25562,64,1,25922
72325.0,45,0,25562,64,1,25822
72335.0,45,0,25562,64,1,25722
72345.0,45,0,25562,64,1,25622
72355.0,44,0,25562,64,1,25522
72365.0,44,0,25562,64,1,25422
72375.0,44,1,19409,64,1,25322
72385.0,43,0,19409,43,1,25222
72395.0,43,0,19409,43,1,25122
72405.0,43,0,19409,43,1,25023
72415.0,43,0,19409,43,1,24923
72425.0,42,0,19409,43,1,24824
72435.0,42,0,19409,43,1,24725
72445.0,42,0,19409,43,1,24626
72455.0,41,0,19409,43,1,24527
72465.0,41,0,19409,43,1,24428
72475.0,41,0,19409,43,1,24330
72485.0,40,0,19409,43,1,24231
72495.0,40,0,19409,43,1,24133
72505.0,40,0,19409,43,1,24035
72515.0,40,0,19409,43,1,23937
72525.0,39,0,19409,43,1,23839
72535.0,39,0,19409,43,1,23741
72545.0,39,0,19409,43,1,23643
72555.0,38,0,19409,43,1,23545
72565.0,38,0,19409,43,1,23448
72575.0,38,0,19409,43,1,23350
72585.0,38,0,19409,43,1,23253
72595.0,37,0,19409,43,1,23156
72605.0,37,0,19409,43,1,23059
72615.0,37,0,19409,43,1,22962
72625.0,37,0,19409,43,1,22865
72635.0,36,0,19409,43,1,22769
72645.0,36,0,19409,43,1,22672
72655.0,36,0,19409,43,1,22576
72665.0,35,0,19409,43,1,22480
72675.0,35,0,19409,43,1,22384
72685.0,35,0,19409,43,1,22288
72695.0,35,0,19409,43,1,22192
72705.0,34,0,19409,43,1,22096
72715.0,34,0,19409,43,1,22000
72725.0,34,0,19409,43,1,21905
72735.0,34,0,19409,43,1,21809
72745.0,33,0,19409,43,1,21714
72755.0,33,0,19409,43,1,21619
72765.0,33,0,19409,43,1,21524
72775.0,32,0,19409,43,1,21429
72785.0,32,0,19409,43,1,21334
72795.0,32,0,19409,43,1,21240
72805.0,32,0,19409,43,1,21145
72815.0,31,0,19409,43,1,21051
72825.0,31,0,19409,43,1,20957
72835.0,31,0,19409,43,1,20863
72845.0,31,0,19409,43,1,20769
72855.0,30,0,19409,43,1,20675
72865.0,30,0,19409,43,1,20581
72875.0,30,0,19409,43,1,20487
72885.0,30,0,19409,43,1,20394
72895.0,29,0,19409,43,1,20300
72905.0,29,0,19409,43,1,20207
72915.0,29,0,19409,43,1,20114
72925.0,29,0,19409,43,1,20021
72935.0,28,0,19409,43,1,19928
72945.0,28,0,19409,43,1,19835
72955.0,28,0,19409,43,1,19743
72965.0,28,0,19409,43,1,19650
72975.0,27,0,19409,43,1,19558
72985.0,27,0,19409,43,1,19466
72995.0,27,0,19409,43,1,19374
73005.0,27,0,19409,43,1,19282
73015.0,26,1,13796,43,1,19190
73025.0,26,0,13796,26,1,19098
73035.0,26,0,13796,26,1,19006
73045.0,26,0,13796,26,1,18915
73055.0,25,0,13796,26,1,18823
73065.0,25,0,13796,26,1,18732
73075.0,25,0,13796,26,1,18641
73085.0,25,0,13796,26,1,18550
73095.0,25,0,13796,26,1,18459
73105.0,24,0,13796,26,1,18368
73115.0,24,0,13796,26,1,18278
73125.0,24,0,13796,26,1,18187
73135.0,24,0,13796,26,1,18097
73145.0,23,0,13796,26,1,18007
73155.0,23,0,13796,26,1,17917
73165.0,23,0,13796,26,1,17827
73175.0,23,0,13796,26,1,17737
73185.0,23,0,13796,26,1,17647
73195.0,22,0,13796,26,1,17557
73205.0,22,0,13796,26,1,17468
73215.0,22,0,13796,26,1,17378
73225.0,22,0,13796,26,1,17289
73235.0,21,0,13796,26,1,17200
73245.0,21,0,13796,26,1,17111
73255.0,21,0,13796,26,1,17022
73265.0,21,0,13796,26,1,16933
73275.0,21,0,13796,26,1,16845
73285.0,20,0,13796,26,1,16756
73295.0,20,0,13796,26,1,16668
73305.0,20,0,13796,26,1,16580
73315.0,20,0,13796,26,1,16492
73325.0,20,0,13796,26,1,16404
73335.0,19,0,13796,26,1,16316
73345.0,19,0,13796,26,1,16228
73355.0,19,0,13796,26,1,16140
73365.0,19,0,13796,26,1,16053
73375.0,18,0,13796,26,1,15965
73385.0,18,0,13796,26,1,15878
73395.0,18,0,13796,26,1,15791
73405.0,18,0,13796,26,1,15704
73415.0,18,0,13796,26,1,15617
73425.0,17,0,13796,26,1,15530
73435.0,17,0,13796,26,1,15444
73445.0,17,0,13796,26,1,15357
73455.0,17,0,13796,26,1,15271
73465.0,17,0,13796,26,1,15185
73475.0,17,0,13796,26,1,15099
73485.0,16,0,13796,26,1,15013
73495.0,16,0,13796,26,1,14927
73505.0,16,0,13796,26,1,14841
73515.0,16,0,13796,26,1,14755
73525.0,16,0,13796,26,1,14670
73535.0,15,0,13796,26,1,14584
73545.0,15,0,13796,26,1,14499
73555.0,15,0,13796,26,1,14414
73565.0,15,0,13796,26,1,14329
73575.0,15,0,13796,26,1,14244
73585.0,14,0,13796,26,1,14159
73595.0,14,0,13796,26,1,14075
73605.0,14,0,13796,26,1,13990
73615.0,14,0,13796,26,1,13906
73625.0,14,0,13796,26,1,13822
73635.0,14,0,13796,26,1,13738
73645.0,13,0,13796,26,1,13654
73655.0,13,1,8943,26,1,13570
73665.0,13,0,8943,13,1,13486
73675.0,13,0,8943,13,1,13403
73685.0,13,0,8943,13,1,13320
73695.0,13,0,8943,13,1,13237
73705.0,12,0,8943,13,1,13155
73715.0,12,0,8943,13,1,13073
73725.0,12,0,8943,13,1,12991
73735.0,12,0,8943,13,1,12909
73745.0,12,0,8943,13,1,12827
73755.0,12,0,8943,13,1,12746
73765.0,11,0,8943,13,1,12665
73775.0,11,0,8943,13,1,12584
73785.0,11,0,8943,13,1,12504
73795.0,11,0,8943,13,1,12424
73805.0,11,0,8943,13,1,12344
73815.0,11,0,8943,13,1,12264
73825.0,11,0,8943,13,1,12184
73835.0,10,0,8943,13,1,12105
73845.0,10,0,8943,13,1,12026
73855.0,10,0,8943,13,1,11947
73865.0,10,0,8943,13,1,11869
73875.0,10,0,8943,13,1,11791
73885.0,10,0,8943,13,1,11713
73895.0,9,0,8943,13,1,11635
